country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Belgium,2016,920510,Brass-wind instruments,Export,571297,3966.0,Number of items,4135.0,92_musical_instruments_parts_and_accessories
Guatemala,2008,660200,Walking-sticks, seat-sticks, whips, etc.,Export,35022,5575.0,Number of items,10089.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Algeria,2010,80300,Bananas, including plantains, fresh or dried,Import,105558708,207859307.0,Weight in kilograms,207859307.0,08_edible_fruit_nuts_peel_of_citrus_fruit_melons
France,2009,71230,Mushrooms and truffles, dried, not further prepared,Re-Import,219297,7400.0,Weight in kilograms,7400.0,07_edible_vegetables_and_certain_roots_and_tubers
Albania,2003,71220,Onions, dried, not further prepared,Import,13674,30314.0,Weight in kilograms,30314.0,07_edible_vegetables_and_certain_roots_and_tubers
Saudi Arabia,2002,570330,Carpets of other manmade textile materials, tufted,Export,22818695,11942000.0,Area in square metres,5782872.0,57_carpets_and_other_textile_floor_coverings
Norway,1997,570220,Floor coverings of coconut fibres (coir),Import,331591,105614.0,Weight in kilograms,105614.0,57_carpets_and_other_textile_floor_coverings
Central African Rep.,1993,560490,Textile yarn/strip, rubber, plastic impregnated/coate,Import,529,33.0,Weight in kilograms,33.0,56_wadding_felt_nonwovens_yarns_twine_cordage_etc
El Salvador,2011,540231,Textured yarn nes, nylon, polyamide <50dtex not retai,Import,5721824,992997.0,Weight in kilograms,992997.0,54_manmade_filaments
Russian Federation,2001,750400,Nickel powders and flakes,Import,690717,60371.0,Weight in kilograms,60371.0,75_nickel_and_articles_thereof
Guyana,1998,300620,Blood-grouping reagents,Import,60000,531.0,Weight in kilograms,531.0,30_pharmaceutical_products
Belgium,2015,170410,Chewing gum containing sugar, except medicinal,Import,11210528,1911599.0,Weight in kilograms,1911599.0,17_sugars_and_sugar_confectionery
Argentina,1994,262100,Slag and ash nes, including seaweed ash (kelp),Import,84725,831999.0,Weight in kilograms,831999.0,26_ores_slag_and_ash
Canada,1990,740990,Plate, sheet, strip, copper alloy nes, t > 0.15mm,Import,3409058,519506.0,Weight in kilograms,519506.0,74_copper_and_articles_thereof
Barbados,1998,820890,Blades for leather, paper, tobacco etc. industries,Export,4003,38.0,Weight in kilograms,38.0,82_tools_implements_cutlery_etc_of_base_metal
Botswana,2015,271290,Mineral waxes nes,Export,2282,62.0,Weight in kilograms,62.0,27_mineral_fuels_oils_distillation_products_etc
China, Hong Kong SAR,1993,210220,Yeasts, inactive, dead unicellular organisms nes,Export,113756,166199.0,Weight in kilograms,166199.0,21_miscellaneous_edible_preparations
Chile,2005,950640,Articles, equipment for table-tennis,Export,1215199,140367.0,Weight in kilograms,140367.0,95_toys_games_sports_requisites
Australia,2005,760521,Wire, aluminium alloy, t > 7mm,Export,8,1.0,Weight in kilograms,1.0,76_aluminium_and_articles_thereof
Belgium,2004,821210,Razors including safety razors, open blade razors,Import,17467363,1144138.0,Number of items,43322376.0,82_tools_implements_cutlery_etc_of_base_metal
Iceland,2013,300650,First-aid boxes and kits,Import,194655,9713.0,Weight in kilograms,9713.0,30_pharmaceutical_products
Azerbaijan,1998,820520,Hammers including sledge hammers,Import,4377,2767.0,Weight in kilograms,2767.0,82_tools_implements_cutlery_etc_of_base_metal
Cameroon,2002,950370,Toys, retail in sets or outfits,Import,64444,18291.0,Number of items,18428.0,95_toys_games_sports_requisites
French Polynesia,1998,80910,Apricots, fresh,Import,29242,6326.0,Weight in kilograms,6326.0,08_edible_fruit_nuts_peel_of_citrus_fruit_melons
Bulgaria,1998,330210,Mixed odoriferous substances - food & drink industrie,Import,23673624,1704747.0,Weight in kilograms,1704747.0,33_essential_oils_perfumes_cosmetics_toileteries
Bulgaria,2016,810419,Magnesium unwrought nes,Export,610,500.0,Weight in kilograms,500.0,81_other_base_metals_cermets_articles_thereof
Gambia,2007,490591,Maps and charts, printed, in book form,Import,38458,735.0,Weight in kilograms,735.0,49_printed_books_newspapers_pictures_etc
Honduras,2005,310430,Potassium sulphate, in packs >10 kg,Import,832384,2336421.0,Weight in kilograms,2336421.0,31_fertilizers
Morocco,1996,890392,Motorboats, other than outboard motorboats,Import,1173274,100373.0,Weight in kilograms,100373.0,89_ships_boats_and_other_floating_structures
Sri Lanka,2000,310240,Ammonium nitrate limestone etc mixes, pack >10 kg,Export,83,164.0,Weight in kilograms,164.0,31_fertilizers
Estonia,1997,420321,Leather, composition sports gloves, mittens and mitts,Export,13589,0.0,Number of pairs,1382.0,42_articles_of_leather_animal_gut_harness_travel_good
Chile,1994,830260,Door closures, automatic, of base metal,Export,2483,710.0,Weight in kilograms,710.0,83_miscellaneous_articles_of_base_metal
Philippines,2013,531010,Woven fabric of jute/bast fibres, unbleached/bleached,Import,37675,30300.0,Weight in kilograms,30300.0,53_vegetable_textile_fibres_nes_paper_yarn_woven_fabri
Bulgaria,2015,730449,Stainless steel pipe or tubing, except cold rolled,Import,2335728,300836.0,Weight in kilograms,300836.0,73_articles_of_iron_or_steel
Guatemala,2004,420292,Containers nes, outer surface plastic or textile,Export,343540,27096.0,Weight in kilograms,27096.0,42_articles_of_leather_animal_gut_harness_travel_good
Burkina Faso,1997,790200,Zinc waste or scrap,Export,44704,43500.0,Weight in kilograms,43500.0,79_zinc_and_articles_thereof
Bahamas,1998,490210,Newspapers, journals and periodicals, > 3 issues/week,Export,16100,796.0,Weight in kilograms,796.0,49_printed_books_newspapers_pictures_etc
Argentina,1993,200120,Onions prepared or preserved by vinegar,Export,6321,1135.0,Weight in kilograms,1135.0,20_vegetable_fruit_nut_etc_food_preparations
Colombia,2016,401691,Floor coverings, mats of rubber except cellular, hard,Import,1805830,646378.0,Weight in kilograms,646378.0,40_rubber_and_articles_thereof
Belize,1999,681190,Articles nes, of asbestoso or cellulose fibre cement,Import,31,324.0,Weight in kilograms,324.0,68_stone_plaster_cement_asbestos_mica_etc_articles
Portugal,2016,810299,Molybdenum, articles thereof nes,Import,24571,101.0,Weight in kilograms,101.0,81_other_base_metals_cermets_articles_thereof
Ireland,2008,640192,Waterproof footwear(Wellington) no toe cap,over ankle,Export,1245032,164396.0,Number of pairs,71479.0,64_footwear_gaiters_and_the_like_parts_thereof
Sri Lanka,2013,880310,Aircraft propellers, rotors and parts thereof,Import,542481,1218.0,Weight in kilograms,1218.0,88_aircraft_spacecraft_and_parts_thereof
Tunisia,2000,360300,Safety or detonating fuses, detonators, igniters,Export,616665,112500.0,Weight in kilograms,112500.0,36_explosives_pyrotechnics_matches_pyrophorics_etc
Belarus,2011,621390,Handkerchiefs, of material nes, not knit,Export,16400,977.0,Weight in kilograms,977.0,62_articles_of_apparel_accessories_not_knit_or_crochet
Armenia,1999,400599,Compounded unvulcanised rubber in primary forms nes,Import,808,6.0,Weight in kilograms,6.0,40_rubber_and_articles_thereof
Bahrain,2014,780200,Lead waste or scrap,Export,12185,40000.0,Weight in kilograms,40000.0,78_lead_and_articles_thereof
Chile,2012,190219,Uncooked pasta, not stuffed or prepared, without eggs,Import,25610937,23705699.0,Weight in kilograms,23705699.0,19_cereal_flour_starch_milk_preparations_and_products
Czech Rep.,2016,490199,Printed reading books, except dictionaries etc,Import,218490878,31327270.0,Weight in kilograms,31327270.0,49_printed_books_newspapers_pictures_etc
Belize,1992,620821,Womens, girls nightdress, pyjamas, of cotton, not kni,Import,702,0.0,Number of items,492.0,62_articles_of_apparel_accessories_not_knit_or_crochet
Armenia,2002,400510,Compounded (carbon black, silica) unvulcanised rubber,Re-Export,173,500.0,Weight in kilograms,500.0,40_rubber_and_articles_thereof
Colombia,1997,91040,Thyme and bay leaves,Import,51415,38400.0,Weight in kilograms,38400.0,09_coffee_tea_mate_and_spices
EU-28,2011,110811,Wheat, starch,Import,5096467,1722479.0,Weight in kilograms,1722479.0,11_milling_products_malt_starches_inulin_wheat_glute
Canada,2002,700530,Float glass etc in sheets, wired,Export,80309,66776.0,Area in square metres,5301.0,70_glass_and_glassware
Andorra,2010,210420,Homogenised composite food preparations,Import,291168,33432.0,Weight in kilograms,33432.0,21_miscellaneous_edible_preparations
Canada,2012,130213,Hop extract,Import,1291445,67314.0,Weight in kilograms,67314.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
India,2014,711041,Iridium, osmium and ruthenium unwrought or powder for,Export,16487,1.0,Weight in kilograms,1.0,71_pearls_precious_stones_metals_coins_etc
Argentina,2008,200980,Single fruit, veg juice nes, not fermented or spirite,Import,1447416,401296.0,Weight in kilograms,401296.0,20_vegetable_fruit_nut_etc_food_preparations
Ireland,2010,210610,Protein concentrates and textured protein substances,Export,4543354,639444.0,Weight in kilograms,639444.0,21_miscellaneous_edible_preparations
Belgium,2001,480419,Paper, Kraftliner, other than unbleached, uncoated,Export,9516728,14939958.0,Weight in kilograms,14939958.0,48_paper_paperboard_articles_of_pulp_paper_and_board
Luxembourg,2011,691010,Porcelain bathroom, kitchen & other sanitary fixtures,Re-Export,46683,7606.0,Number of items,1797.0,69_ceramic_products
New Zealand,2014,920190,Harpsichords, keyboard stringed instruments nes,Re-Export,4202,75.0,Number of items,7.0,92_musical_instruments_parts_and_accessories
Côte d'Ivoire,2014,800700,Tin articles nes,Import,80146,9092.0,Weight in kilograms,9092.0,80_tin_and_articles_thereof
Argentina,2005,530110,Flax fibre, raw or retted,Import,96167,39909.0,Weight in kilograms,39909.0,53_vegetable_textile_fibres_nes_paper_yarn_woven_fabri
Spain,1994,600292,Knit or crochet fabric of cotton, nes,Export,6747440,1047913.0,Weight in kilograms,1047913.0,60_knitted_or_crocheted_fabric
Bangladesh,2008,900691,Parts and accessories for photographic cameras,Re-Import,95763,1575.0,Weight in kilograms,1575.0,90_optical_photo_technical_medical_etc_apparatus
Argentina,2001,820770,Tools for milling,Export,660024,5680.0,Weight in kilograms,5680.0,82_tools_implements_cutlery_etc_of_base_metal
Estonia,2011,681110,Corrugated sheets of asbestos, cellulose fibre cement,Export,545,1000.0,Weight in kilograms,1000.0,68_stone_plaster_cement_asbestos_mica_etc_articles
Australia,2001,392210,Baths, shower-baths and wash basins, of plastics,Export,2625720,1099155.0,Weight in kilograms,1099155.0,39_plastics_and_articles_thereof
Bulgaria,2009,540793,Woven fabric synthetic filament, yarn dyed, nes,Re-Import,1451,49.0,Weight in kilograms,49.0,54_manmade_filaments
Albania,2006,871640,Trailers, semi-trailers nes,Import,44479,40879.0,Number of items,284.0,87_vehicles_other_than_railway_tramway
Ecuador,2014,711810,Coin (other than gold coin) not being legal tender,Import,934,27.0,Weight in kilograms,27.0,71_pearls_precious_stones_metals_coins_etc
Belgium,2006,550961,Yarn of acrylic staple fibre & wool or hair,not retai,Import,1863459,240673.0,Weight in kilograms,240673.0,55_manmade_staple_fibres
Colombia,2012,400520,Rubber solutions, dispersions nes,Import,349806,54408.0,Weight in kilograms,54408.0,40_rubber_and_articles_thereof
Azerbaijan,2002,730650,Pipes and tubing, alloy steel nes, welded,Import,237861,69231.0,Weight in kilograms,69231.0,73_articles_of_iron_or_steel
Estonia,2006,200791,Citrus based jams jellies marmalade, etc.,Import,94168,60323.0,Weight in kilograms,60323.0,20_vegetable_fruit_nut_etc_food_preparations
Argentina,2004,570242,Carpets of manmade yarn, woven pile, made up,nes,Import,1034489,426629.0,Area in square metres,146391.0,57_carpets_and_other_textile_floor_coverings
Bolivia (Plurinational State of),1992,701400,Signalling glassware, unworked optical elements,Import,6991,715.0,Weight in kilograms,715.0,70_glass_and_glassware
Slovakia,1999,920992,Parts and accessories for string musical instruments,Import,59141,3862.0,Weight in kilograms,3862.0,92_musical_instruments_parts_and_accessories
Czech Rep.,2007,30211,Trout, fresh or chilled, whole,Import,193585,35774.0,Weight in kilograms,35774.0,03_fish_crustaceans_molluscs_aquatic_invertebrates_ne
EU-28,2012,110813,Potato starch,Import,923466,1143191.0,Weight in kilograms,1143191.0,11_milling_products_malt_starches_inulin_wheat_glute
China,2016,120930,Seed, flower, for sowing,Export,15200674,575183.0,Weight in kilograms,575183.0,12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne
Colombia,2015,210220,Yeasts, inactive, dead unicellular organisms nes,Import,1879652,530135.0,Weight in kilograms,530135.0,21_miscellaneous_edible_preparations
Pakistan,2005,811211,Beryllium, unwrought, waste or scrap/powders,Export,7829,83.0,Weight in kilograms,83.0,81_other_base_metals_cermets_articles_thereof
Bulgaria,2016,80221,Hazelnuts and filberts in shell fresh or dried,Export,3351,440.0,Weight in kilograms,440.0,08_edible_fruit_nuts_peel_of_citrus_fruit_melons
Kenya,2001,711810,Coin (other than gold coin) not being legal tender,Export,149,18.0,Weight in kilograms,18.0,71_pearls_precious_stones_metals_coins_etc
Dominica,1995,340490,Artificial and prepared waxes, nes,Import,1190,432.0,Weight in kilograms,432.0,34_soaps_lubricants_waxes_candles_modelling_pastes
China,2006,170260,Fructose, syrup > 50% fructose, not pure fructose,Export,12459983,19018381.0,Weight in kilograms,19018381.0,17_sugars_and_sugar_confectionery
Argentina,2009,611300,Garments of knit or crochet impregnated fabric,Export,44197,981.0,Weight in kilograms,981.0,61_articles_of_apparel_accessories_knit_or_crochet
Australia,1992,30621,Rock lobster and other sea crawfish not frozen,Export,107643183,6068816.0,Weight in kilograms,6068816.0,03_fish_crustaceans_molluscs_aquatic_invertebrates_ne
Bulgaria,2007,321310,Colours in sets,Export,12007,1843.0,Weight in kilograms,1843.0,32_tanning_dyeing_extracts_tannins_derivs_pigments_et
Bhutan,2009,730793,Butt weld fittings, iron/steel except stainless/cast,Import,342,51.0,Weight in kilograms,51.0,73_articles_of_iron_or_steel
Bermuda,2010,391239,Cellulose ethers nes, in primary forms,Import,13700,2097.0,Weight in kilograms,2097.0,39_plastics_and_articles_thereof
Paraguay,2016,450310,Corks and stoppers, natural cork,Import,2451,297.0,Weight in kilograms,297.0,45_cork_and_articles_of_cork
Côte d'Ivoire,2012,760429,Bars, rods and other profiles, aluminium alloyed,Export,129,162.0,Weight in kilograms,162.0,76_aluminium_and_articles_thereof
Bangladesh,2012,200570,Olives, prepared or preserved, not frozen/vinegar,Import,29882,23005.0,Weight in kilograms,23005.0,20_vegetable_fruit_nut_etc_food_preparations
Canada,2000,820231,Circular saw blades, working part of steel,Re-Export,1937895,115210.0,Weight in kilograms,115210.0,82_tools_implements_cutlery_etc_of_base_metal
Cyprus,2004,560900,Articles of yarn strip, twine, cordage or rope, nes,Import,163155,17515.0,Weight in kilograms,17515.0,56_wadding_felt_nonwovens_yarns_twine_cordage_etc
France,2007,151620,Veg fats, oils or fractions hydrogenated, esterified,Import,110537690,77519400.0,Weight in kilograms,77519400.0,15_animal_vegetable_fats_and_oils_cleavage_products_et
Qatar,2014,130120,Gum arabic,Import,8413,10260.0,Weight in kilograms,10260.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Brazil,2005,370241,Colour film in rolls, width >610mm, length > 200m,Import,12604704,443875.0,Area in square metres,443875.0,37_photographic_or_cinematographic_goods
Swaziland,2004,240130,Tobacco refuse,Import,4040,531.0,Weight in kilograms,531.0,24_tobacco_and_manufactured_tobacco_substitutes
Colombia,2003,70951,Mushrooms, fresh or chilled,Import,596,69.0,Weight in kilograms,69.0,07_edible_vegetables_and_certain_roots_and_tubers
Georgia,2007,60310,Cut flowers and flower buds for bouquets, etc., fresh,Export,35065,34591.0,Weight in kilograms,34591.0,06_live_trees_plants_bulbs_roots_cut_flowers_etc
Turkey,1997,50210,Bristles, hair & waste thereof of pigs, hogs or boars,Export,87013,2909.0,Weight in kilograms,2909.0,05_products_of_animal_origin_nes
Madagascar,2012,491191,Pictures, designs and photographs,Import,46096,45531.0,Weight in kilograms,45531.0,49_printed_books_newspapers_pictures_etc
Aruba,2016,321511,Printing ink, black,Import,120338,6472.0,Weight in kilograms,6472.0,32_tanning_dyeing_extracts_tannins_derivs_pigments_et
Indonesia,2010,560110,Sanitary towels, diapers and similar articles,Import,677368,162383.0,Weight in kilograms,162383.0,56_wadding_felt_nonwovens_yarns_twine_cordage_etc
Greece,2005,950662,Inflatable balls,Import,6021460,795560.0,Number of items,1409518.0,95_toys_games_sports_requisites
Bosnia Herzegovina,2012,940600,Prefabricated buildings,Export,20313996,11217148.0,Weight in kilograms,11217148.0,94_furniture_lighting_signs_prefabricated_buildings
Australia,1988,90111,Coffee, not roasted, not decaffeinated,Import,79052426,30461925.0,Weight in kilograms,30461925.0,09_coffee_tea_mate_and_spices
Burundi,2006,870892,Mufflers and exhaust pipes for motor vehicles,Import,4812,598.0,Weight in kilograms,598.0,87_vehicles_other_than_railway_tramway
Fmr Fed. Rep. of Germany,1989,81220,Strawberries provisionally preserved,Export,266000,409397.0,Weight in kilograms,409397.0,08_edible_fruit_nuts_peel_of_citrus_fruit_melons
Russian Federation,2013,600292,Knit or crochet fabric of cotton, nes,Export,672704,86941.0,Weight in kilograms,86941.0,60_knitted_or_crocheted_fabric
Ireland,1998,20629,Bovine edible offal, frozen except livers and tongues,Import,340411,324700.0,Weight in kilograms,324700.0,02_meat_and_edible_meat_offal
Australia,2011,480890,Paper crepe, crinkle, embossed, perforated, not kraft,Import,2004225,1302287.0,Weight in kilograms,1302287.0,48_paper_paperboard_articles_of_pulp_paper_and_board
Greece,2005,230230,Wheat bran, sharps, other residues,Import,935224,8167304.0,Weight in kilograms,8167304.0,23_residues_wastes_of_food_industry_animal_fodder
Colombia,2001,401099,Conveyor, transmission belts and belting, rubber nes,Export,46433,26406.0,Weight in kilograms,26406.0,40_rubber_and_articles_thereof
Argentina,1994,290129,Unsaturated acyclic hydrocarbons nes,Import,1217185,1996355.0,Weight in kilograms,1996355.0,29_organic_chemicals
Guatemala,2002,120710,Palm nuts and kernels,Export,164296,39186.0,Weight in kilograms,39186.0,12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne
Luxembourg,2001,60310,Cut flowers and flower buds for bouquets, etc., fresh,Import,4723665,457202.0,Weight in kilograms,457202.0,06_live_trees_plants_bulbs_roots_cut_flowers_etc
Bahrain,2003,91050,Curry,Export,2253,1836.0,Weight in kilograms,1836.0,09_coffee_tea_mate_and_spices
Australia,2003,281310,Carbon disulphide,Import,1203024,3007213.0,Weight in kilograms,3007213.0,28_inorganic_chemicals_precious_metal_compound_isotope
EU-28,2007,271129,Petroleum gases and gaseous hydrocarbons nes, as gas,Import,4738052,5359172.0,Weight in kilograms,5359172.0,27_mineral_fuels_oils_distillation_products_etc
Colombia,1997,830910,Corks, crown, of base metal,Import,99828,45716.0,Weight in kilograms,45716.0,83_miscellaneous_articles_of_base_metal
Argentina,2007,310530,Diammonium phosphate, in packs >10 kg,Import,214492747,486882870.0,Weight in kilograms,486882870.0,31_fertilizers
Niger,2016,880390,Parts of balloons, dirigibles, spacecraft,Export,5920,253.0,Weight in kilograms,253.0,88_aircraft_spacecraft_and_parts_thereof
Germany,1996,920120,Grand pianos, including auto-players,Export,51907120,783833.0,Weight in kilograms,783833.0,92_musical_instruments_parts_and_accessories
China,2014,110313,Maize (corn) groats or meal,Export,10074,9756.0,Weight in kilograms,9756.0,11_milling_products_malt_starches_inulin_wheat_glute
Bangladesh,2015,880520,Flight simulators, parts thereof,Import,16049,288.0,Weight in kilograms,288.0,88_aircraft_spacecraft_and_parts_thereof
Australia,1997,570232,Carpets of manmade yarn, woven pile, not made up, nes,Export,910112,275933.0,Weight in kilograms,275933.0,57_carpets_and_other_textile_floor_coverings
Botswana,2008,420222,Handbags with outer surface plastics, textile materia,Import,267863,25094.0,Number of items,43621.0,42_articles_of_leather_animal_gut_harness_travel_good
Algeria,2013,390890,Polyamides nes, in primary forms,Import,1118013,243058.0,Weight in kilograms,243058.0,39_plastics_and_articles_thereof
Russian Federation,1996,810390,Tantalum and articles thereof nes,Export,178836,2030.0,Weight in kilograms,2030.0,81_other_base_metals_cermets_articles_thereof
Burundi,1995,630399,Curtains drapes blinds valances, material nes, woven,Import,3128,19.0,Weight in kilograms,19.0,63_other_made_textile_articles_sets_worn_clothing_etc
Finland,1995,960839,Fountain pens, stylograph pens and other pens, nes,Export,20496,2218.0,Weight in kilograms,2218.0,96_miscellaneous_manufactured_articles
Belarus,2012,720510,Granules of pig iron or spiegeleisen,Import,2761500,3064400.0,Weight in kilograms,3064400.0,72_iron_and_steel
Australia,2014,160420,Fish prepared or preserved, except whole, in pieces,Export,2310935,473774.0,Weight in kilograms,473774.0,16_meat_fish_and_seafood_food_preparations_nes
Uruguay,2016,50400,Guts, bladders and stomachs of animals except fish,Export,50566923,14931448.0,Weight in kilograms,14931448.0,05_products_of_animal_origin_nes
Australia,1996,871411,Motorcycle saddles,Import,192010,0.0,Number of items,10056.0,87_vehicles_other_than_railway_tramway
Lebanon,2009,100400,Oats,Export,241,120.0,Weight in kilograms,120.0,10_cereals
Cyprus,1997,961800,Tailors dummies, display dummies and automata,Re-Export,679,11.0,Weight in kilograms,11.0,96_miscellaneous_manufactured_articles
Denmark,1989,740729,Bars, rods & profiles, copper alloy nes,Export,310953,70172.0,Weight in kilograms,70172.0,74_copper_and_articles_thereof
Colombia,2001,761300,Aluminium containers for compressed or liquefied gas,Import,199094,11669.0,Weight in kilograms,11669.0,76_aluminium_and_articles_thereof
Canada,2006,761290,Aluminium casks, drums, boxes etc, capacity <300 litr,Re-Export,689181,98141.0,Weight in kilograms,98141.0,76_aluminium_and_articles_thereof
Mexico,1999,40891,Eggs, bird, not in shell, dried,Import,275830,287500.0,Number of items,1178175.0,04_dairy_products_eggs_honey_edible_animal_product_nes
EU-28,2002,200920,Grapefruit juice, not fermented or spirited,Export,6161285,6779497.0,Weight in kilograms,6779497.0,20_vegetable_fruit_nut_etc_food_preparations
Australia,1988,590900,Textile hosepiping and similar textile tubing,Export,429581,62621.0,Weight in kilograms,62621.0,59_impregnated_coated_or_laminated_textile_fabric
Germany,2003,370210,Photographic film, rolls, for x-ray,Export,7983000,383016.0,Area in square metres,2763820.0,37_photographic_or_cinematographic_goods
Egypt,2014,70310,Onions and shallots, fresh or chilled,Import,75348,158.0,Weight in kilograms,158.0,07_edible_vegetables_and_certain_roots_and_tubers
Bhutan,2010,252020,Plasters (calcined gypsum or calcium sulphate) etc,Export,819378,21662096.0,Weight in kilograms,21662096.0,25_salt_sulphur_earth_stone_plaster_lime_and_cement
Indonesia,2007,130239,Mucilages and thickeners nes,Export,9493006,1934999.0,Weight in kilograms,1934999.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Belgium,2013,701510,Glasses for corrective spectacles, unworked,Import,91497,796.0,Weight in kilograms,796.0,70_glass_and_glassware
Ukraine,2001,750620,Plates, sheet, strip and foil, nickel alloy,Import,1643194,59481.0,Weight in kilograms,59481.0,75_nickel_and_articles_thereof
Seychelles,1998,210330,Mustard flour or meal and prepared mustard,Import,21793,2760.0,Weight in kilograms,2760.0,21_miscellaneous_edible_preparations
El Salvador,1997,920790,Musical instruments nes, electric/requiring amplifier,Import,151365,10877.0,Weight in kilograms,10877.0,92_musical_instruments_parts_and_accessories
Cyprus,2004,920210,String musical instruments played with a bow,Import,34459,1013.0,Number of items,603.0,92_musical_instruments_parts_and_accessories
El Salvador,2013,570231,Carpets of wool or hair, woven pile, not made up, nes,Import,103191,6893.0,Area in square metres,2574.0,57_carpets_and_other_textile_floor_coverings
Denmark,1989,320290,Inorganic tanning and pre-tanning preparations,Import,724358,306515.0,Weight in kilograms,306515.0,32_tanning_dyeing_extracts_tannins_derivs_pigments_et
Argentina,2013,843340,Straw or fodder balers, including pick-up balers,Export,2707654,157569.0,Number of items,73.0,84_nuclear_reactors_boilers_machinery_etc
Bulgaria,2004,860800,Signals etc for rail, tram, water-way, port, airfield,Export,68958,19887.0,Weight in kilograms,19887.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Ecuador,1998,580640,Fabric having warp, no weft, assembled using adhesive,Import,3137,634.0,Weight in kilograms,634.0,58_special_woven_or_tufted_fabric_lace_tapestry_etc
Chile,1998,870790,Bodies for tractors, buses, trucks etc,Export,807463,448486.0,Weight in kilograms,448486.0,87_vehicles_other_than_railway_tramway
Denmark,1993,441219,Plywood, all softwood, each ply < 6mm thick,Export,8409848,8707939.0,Weight in kilograms,8707939.0,44_wood_and_articles_of_wood_wood_charcoal
Côte d'Ivoire,1998,950100,Rideable wheeled toys, dolls carriages,Import,78543,52841.0,Weight in kilograms,52841.0,95_toys_games_sports_requisites
Austria,2008,250310,Sulphur, crude or unrefined,Import,20369550,89212400.0,Weight in kilograms,89212400.0,25_salt_sulphur_earth_stone_plaster_lime_and_cement
Rep. of Korea,2015,590699,Rubberised woven textile fabric, except adhesive tape,Export,5145924,616750.0,Weight in kilograms,616750.0,59_impregnated_coated_or_laminated_textile_fabric
Belgium,2000,610520,Mens, boys shirts, of manmade fibres, knit,Import,15539830,837594.0,Number of items,2798473.0,61_articles_of_apparel_accessories_knit_or_crochet
Indonesia,1991,300590,Medical dressings etc except those with adhesive laye,Export,285796,100047.0,Weight in kilograms,100047.0,30_pharmaceutical_products
Saudi Arabia,2003,450310,Corks and stoppers, natural cork,Export,198134,36000.0,Weight in kilograms,36000.0,45_cork_and_articles_of_cork
